url,tags,num_hashtags,emojis,num_special,num_excl_quest,text_all_clean,n_char,n_words,avg_len_words
0,0,6,0,0,0,today i got teach a french student about french grip it was glorious drummer drumming drumming musiceducation vicfirth irony,106.0,19.0,5.578947368421052
1,0,2,0,0,0,he was a 5 star recruit tho lolol sarcasm footballdoesntcareaboutyou,59.0,10.0,5.9
1,0,3,1,0,0,sarcasm again girls this days tsk tsk me shaking my head sarcasm sarcastic hard,66.0,14.0,4.714285714285714
0,0,1,0,0,0,reading john henry newmans lectures on the doctrine of justification on campus of presbyterian college irony,93.0,16.0,5.8125
0,0,1,0,0,0,i keep seeing rules for dating my son posted by teenage mom with toddlers irony,65.0,15.0,4.333333333333333
0,0,3,0,0,0,wouldnt surprise me if venkys went after big sam ironic rovers fairytale,61.0,12.0,5.083333333333333
0,0,2,0,1,0,mondaymotivation irony a litre of petrol costs less than a kilo of onions 69447200 ab bhooke pet gaadi chalao,91.0,19.0,4.7894736842105265
1,1,1,0,0,0,creative unapocalypse the irony of reading this on free app is not lost on me,63.0,15.0,4.2
1,0,1,0,0,0,a number of those caught up in the hack work at the department of justice and irony the national security agency,92.0,21.0,4.380952380952381
0,1,1,1,0,2,just did buddy we really loved mongolia sarcasm,40.0,8.0,5.0
0,2,1,0,0,0,i turned up expecting a richard kiel tribute event ironic,48.0,10.0,4.8
1,0,4,8,0,3,i love this ironic couple fantastic hishouseofcards hishouseofcards,60.0,8.0,7.5
0,0,1,0,0,1,you know the creepy crowds in the hunger games america ninja warrior irony,62.0,13.0,4.769230769230769
1,0,1,0,0,1,yeahcourse you did luv sarcasm,26.0,5.0,5.2
0,1,1,0,0,0,ive long argued that we should dump all that lettuce acreage and get back to growing good honest alfalfa sarcasm,93.0,20.0,4.65
0,0,1,0,0,1,boss have a great vacation if we dont talk before then me well talk tomrorow am i still allowed to have a great vacation sarcasm,104.0,25.0,4.16
0,0,1,0,0,0,bbqing in the rain is the best sarcasm,31.0,8.0,3.875
1,0,1,0,0,0,i couldnt imagine sarcasm,22.0,4.0,5.5
1,0,1,12,0,1,too soon nahhhhh check out the shirt irony,35.0,8.0,4.375
1,0,2,1,0,0,sad sad irony i have to euthanize my cat on nationaldogday rip princess leia you will be missed,78.0,18.0,4.333333333333333
0,0,1,0,0,0,nun of yall missed me though irony,28.0,7.0,4.0
0,0,3,0,0,1,not much better way to start the day than having an accident sarcasm everyoneisfine onlymypocketbookishurt,92.0,15.0,6.133333333333334
0,0,2,0,0,1,this weather is good for running sarcasm looks like ill be finding a treadmill mark320,72.0,15.0,4.8
0,0,1,2,1,0,yall komin at future for doin acid but ya mama aunts was shootin heroin in they veins while yall was outside playin irony,99.0,23.0,4.304347826086956
0,2,1,0,0,0,fans throwing the racism card blimey their players are like a walking fucking ukip rally ironic,80.0,16.0,5.0
0,0,1,0,0,0,obamas on wall st losses ppl are frustrated so i did that while playing golf in marthas vineyard in support of occupy wall st sarcasm,109.0,25.0,4.36
0,0,1,5,0,0,in provo theres about 2 femalesmale so girls are probably gonna end up alone remember that next time you ignore my texts sarcasm,106.0,23.0,4.608695652173913
0,0,3,0,0,0,learning to live living to learn tweeting to prove myself intellectual thisismybio feelfreetocopy sarcasm,92.0,14.0,6.571428571428571
1,0,4,0,0,0,first coas went to italy thn britain delegation cme to meet coas now its chnisars turn irony packup,82.0,18.0,4.555555555555555
0,0,1,0,0,0,the most popular song on the radio perpetuates a patriarchal society yet is performed by the embodiment of an empowered woman irony,110.0,22.0,5.0
0,2,1,0,0,0,good job doing story on someone being found dead in an then cut to uber can pick you up at the airport irony,86.0,23.0,3.739130434782609
1,1,2,0,0,0,mind the last sentence frightening indeed irony refugeecrisis,54.0,8.0,6.75
0,0,1,0,0,1,is it weird that i write poppunk songs from my perspective as a dad irony,59.0,15.0,3.933333333333333
0,1,5,0,0,1,want daily dose of humor sarcasm and good content follow closeupfirstmoveparty starmoviessecretscreening meizuinindia,105.0,13.0,8.076923076923077
0,1,1,0,0,0,getting punched in the face at an rem show in 1986 and called a faggot irony,61.0,16.0,3.8125
0,0,2,3,0,0,the positive irony of illegal fishing vessels being strategically sunk to create new dive sites and ecosystems smug face scuba,107.0,20.0,5.35
1,0,1,2,0,0,a lot of bad mashupsbootlegs of waba out there but this one is the best one sarcasm,67.0,17.0,3.9411764705882355
1,0,2,0,0,1,this is news we did not know sarcasm stillsoexcited,43.0,9.0,4.777777777777778
0,0,5,0,0,0,greatestthingever tv froze for 5 mins then comes back on to a xfinity comcast commerical about service calls sarcastic x1issues,108.0,20.0,5.4
0,0,2,0,0,0,bellas playing hockey is the main reason why the ducks should sign and theyre great playmakers sarcasm totaldivas,96.0,18.0,5.333333333333333
0,0,1,2,0,0,not working next tuesday night so looked to see if dunston are playing theyre away at west auckland irony,87.0,19.0,4.578947368421052
0,0,3,0,1,0,diamond embroidery units in surat to remain closed bcoz owners r participating in patidaranamatandolan rally for reservation irony,113.0,18.0,6.277777777777778
0,0,1,0,0,0,wow my life proof case does such a fantastic job protecting my phone sarcasm,63.0,14.0,4.5
0,3,1,0,0,0,ok corbyn meets antisemites and extremists and you call for balance by those reporting it irony,80.0,16.0,5.0
0,0,2,0,0,0,theres nothing you can do to stop a black person from being violent sarcasm butfolksbelievethat,81.0,15.0,5.4
0,0,1,0,0,0,not that reading judith butler and trying to distinguish between new historicism and cultural materialism werent fun too of course irony,116.0,21.0,5.523809523809524
0,1,1,0,0,0,and now fox news has created hate for voters on the right all these years and it back fired in their face with trump irony lol,101.0,26.0,3.8846153846153846
0,1,1,0,0,0,no no no star wars fans arent protective of their franchises iconical nature at all sarcasm,76.0,16.0,4.75
1,0,6,1,0,0,youtube stiles stilinski some of us are human thc stilesstilinski sarcasm his only defense broken,83.0,15.0,5.533333333333333
0,0,3,0,0,0,ya ever sneeze and nobody says bless you and you just wanna yell bless me motherfuk oh cantsayitlikethat irony comedy,98.0,20.0,4.9
0,5,2,0,0,0,yea with the lolphysics the mako was a lot of fun sarcasm yesimbeingsarcastic,65.0,13.0,5.0
0,1,2,0,0,0,really nice day to promote this in twitter irony blackmonday,51.0,10.0,5.1
0,0,1,0,0,0,irony a robinson glass truck with broken glass,39.0,8.0,4.875
0,0,2,0,0,0,drove by the mesa mormon temple today going to an appointment that area has completely gone to crap not a safe area irony,99.0,23.0,4.304347826086956
1,3,2,0,0,1,was clearly upset over at and facebook took notice montreal sarcasm,57.0,11.0,5.181818181818182
0,1,1,0,0,0,you have to be careful with phone in pool my waterproof sony z2 turned out not to be irony,72.0,19.0,3.789473684210526
0,2,1,0,0,0,the outrage when someone out chelseas chelsea irony,44.0,8.0,5.5
0,0,2,0,0,2,youre not allowed to be offended i was being sarcastic i also said no offence so whos the real victim here sarcasm british,100.0,23.0,4.3478260869565215
0,1,2,0,0,0,rue is also in hunger games ironic ornot,33.0,8.0,4.125
0,0,1,1,0,0,oh school i love you already sarcasm,30.0,7.0,4.285714285714286
1,0,7,0,0,1,when will the madness end donaldtrump trump bigot racist irony busted madeinmexico,71.0,12.0,5.916666666666667
1,4,3,0,0,2,damn millions of emails missing gopfailure hypocrisy irony,51.0,8.0,6.375
0,1,2,0,0,0,i need hashtags to detect sarcasm i know plenty who think they are above levers,65.0,15.0,4.333333333333333
0,0,2,0,0,1,the panic begins with the first one to say calm down funny sarcasm,54.0,13.0,4.153846153846154
0,0,1,0,1,0,the sp playing around the 1929 level just makes it more fun irony,53.0,13.0,4.076923076923077
0,1,1,0,0,0,a good day for the to test out the heaters on the bus sarcasm,48.0,14.0,3.4285714285714284
0,1,1,0,0,2,hey so glad that ultros went down so close to weekly reset for esoterics cap keep up the great work sarcasm,87.0,21.0,4.142857142857143
0,2,1,0,0,1,what are the odds ironic,20.0,5.0,4.0
0,0,1,0,0,0,i guess its ok for you to live out your dreams as a rapper while that producer hopes their dreams get fulfilled sarcasm,97.0,23.0,4.217391304347826
0,1,1,0,0,0,really appreciate that your customer service responded to the complaint email i sent a week ago sarcasm,87.0,17.0,5.117647058823529
0,1,1,0,0,0,naw if banksy knew me hed get why i cant afford him middle class gal hed get it irony,67.0,19.0,3.526315789473684
0,0,1,0,0,0,the struggle of making your first tweet irony,38.0,8.0,4.75
0,0,1,0,0,0,on a brighter note a ten year old just tried to check out 50 shades of grey sarcasm,66.0,18.0,3.6666666666666665
0,0,1,0,0,0,i love reading about depressed people talking about their feelings sarcasm,64.0,11.0,5.818181818181818
1,0,1,0,0,0,oh goodycan you sense my sarcasm,27.0,6.0,4.5
0,5,1,0,0,0,lol if i disagree with you i am a fascist irony,37.0,11.0,3.3636363636363638
0,0,1,0,0,0,yass the sevcobot just rtd a zombie for using sevco in a chat with me irony,60.0,16.0,3.75
0,0,2,0,0,0,as a father try to support girl gamers checked out streamer this am greeted by rude follower taunted with bye felisha irony stupid,108.0,23.0,4.695652173913044
0,1,2,0,0,0,trump deports belligerent from presser who is allowed to come back in when he agrees to follow the rules irony,91.0,20.0,4.55
0,0,2,0,0,0,if i dont make it through this paper alive at least i died doing what i love writing about salmonella mlst irony painintheass,103.0,23.0,4.478260869565218
0,0,4,0,0,1,looking to connect with other funny sarcastic crafty positive people where do you find you out in the twitter sphere,97.0,20.0,4.85
0,0,1,0,0,0,just got the first osx bluescreen ive ever had in 7 years and it was due to a microsoft outlook glitch irony,87.0,22.0,3.9545454545454546
0,0,1,0,0,0,made a negative judgement call about a professor just based on the syllabus but now i think this will be my most interesting class irony,112.0,25.0,4.48
0,2,1,0,0,1,i love that the wtc station has nothing to indicate when the next train is coming info like that is stupid sarcasm,93.0,22.0,4.2272727272727275
0,0,1,0,0,0,everyone deserves an opportunity everyday everyone passes up an opportunity irony,71.0,11.0,6.454545454545454
1,0,5,0,0,1,is it planned irony that graffiti artist banksys dismaland bans spray paint and has a gift shop,79.0,17.0,4.647058823529412
1,0,1,0,0,2,good job good effort dynamo sarcasm,30.0,6.0,5.0
0,0,3,0,0,0,related the writing is going really well not sarcasm readthelasttwet,59.0,10.0,5.9
0,1,1,0,0,0,then he comes on and misses a point blank sitter irony,44.0,11.0,4.0
0,0,2,0,0,0,he who smiles in a crisis has found someone to blame funny sarcasm,54.0,13.0,4.153846153846154
1,0,1,0,0,1,good job guys sarcasm,18.0,4.0,4.5
0,1,1,0,0,0,ok so lets you order online and writes you a stub when you get to the cinema irony,65.0,18.0,3.611111111111111
0,0,1,0,0,0,sarcasm,7.0,1.0,7.0
1,0,1,0,0,0,always a great sign sarcasm,23.0,5.0,4.6
1,0,1,0,0,0,big surprise harvard study shows that sarcasm is actually good for you,59.0,12.0,4.916666666666667
0,0,2,0,0,0,its funny draymond green talkin bout whitesides scorinlike he wasnt left uncovered the entire nbafinals irony,94.0,16.0,5.875
0,1,1,0,0,1,so s users feel betrayed by the website irony,37.0,9.0,4.111111111111111
1,0,1,0,0,0,every smoke break is breaking don irony jacks goal line stand,51.0,11.0,4.636363636363637
1,0,5,0,0,0,fouryearstrong ironic music lyrics get four year strong ironic for free on,63.0,12.0,5.25
0,1,1,0,0,1,apparently his mother was from scotland irony,39.0,7.0,5.571428571428571
0,3,1,0,0,1,so can run ads accusing of being a taliban but has to apologize for a tweet sarcasm,67.0,17.0,3.9411764705882355
0,1,2,0,0,1,why do these feminist liberals support when she is the one who laundered the blue dress and wiped the server clean irony,99.0,22.0,4.5
1,0,2,0,0,0,drivers who cycle happy cyclists who drive enraged paradox irony,55.0,10.0,5.5
0,0,3,0,0,0,black woman moaning about blacks being housed in high crime areas in neworleans surrounded by other blacks in a black area bbcnews irony,114.0,23.0,4.956521739130435
0,3,3,0,0,0,a very serious sourcegood that this source has never spread false reports and propaganda irony,80.0,15.0,5.333333333333333
0,0,2,0,0,1,why does no one say yolo any more i guess they all died yolo irony,52.0,15.0,3.466666666666667
0,0,4,0,0,0,thank you velcro for keeping it all together funnies laughing doubleentendre irony,71.0,12.0,5.916666666666667
0,1,1,0,1,1,oh wow you have highlights and commentary on the radio thats just great for our national broadcaster national team sarcasm,103.0,20.0,5.15
0,3,1,1,0,1,thanks my pile is necessary jeopardy stationery illuminate and i forget the othersdyslexic memory irony,89.0,15.0,5.933333333333334
1,2,2,0,0,0,nah man but we got as our partys saviour we be alright sarcasm satire,56.0,14.0,4.0
1,0,1,0,0,2,why they have a bigger model available now sarcasm,42.0,9.0,4.666666666666667
0,0,3,0,0,0,the irony of not being able to be yourself with any man yet you go on thebachelorau fakefacades ironic,84.0,19.0,4.421052631578948
0,0,3,0,0,0,steelers fans mad they signed vick over dog charges turn blind eye to 2 big ben rape cases irony steelersnation,92.0,20.0,4.6
0,0,3,0,0,1,so nationaldogday and womensequalityday are the same day that doesnt seem fair for the dogs sarcasm,84.0,16.0,5.25
1,1,3,0,0,0,another definition of irony burningman burners carbonfootprint is huge via,65.0,10.0,6.5
0,0,2,0,0,0,how lucky you are lucky to have all these things in your head ironic peaceofmind,66.0,15.0,4.4
0,0,1,0,0,0,playing catchup the day you get back to work from a vacation brings back all the stress you just removed from going on vacation irony,109.0,25.0,4.36
0,3,1,0,0,0,im still forming my opinion on reporters having opinions lol irony,56.0,11.0,5.090909090909091
0,0,2,0,0,1,if 4 out of 5 people suffer from diarrhea does that mean that one enjoys it funny sarcasm,72.0,18.0,4.0
1,0,1,0,0,0,american satire is so very very brave sarcasm,38.0,8.0,4.75
0,0,3,0,0,0,samsung hitting iphone with more expensive phone while chinese phone consume their market ironic,83.0,14.0,5.928571428571429
0,0,1,0,0,1,ironic put on weight 260 i wore tank tops to show off my arms now back in top shape 212 where i belong athletically ask wife this ok,105.0,28.0,3.75
0,0,1,0,0,0,jeff locke is such a great young talent so glad we have him sarcasm,54.0,14.0,3.857142857142857
1,0,4,0,0,0,the yes men pose as members of the iowa regents efficiency review committee university management humor irony,93.0,17.0,5.470588235294118
1,0,5,0,0,0,the irony of life menlie womenlie actionsdont,39.0,7.0,5.571428571428571
0,1,1,0,0,0,oh thatll fix everything sarcasm,28.0,5.0,5.6
0,2,2,0,0,0,i find the people of london have lots more integrity than the people of liverpool durch sarcasm,79.0,17.0,4.647058823529412
